pair_id,variant,plain_size,transformed_size,encrypt_ns,hash_ns,send_ns,send_ts_us
3093,0,128,0,0,0,14156,1763725855418793
3093,1,128,256,141087,0,12332,1763725855418951
3094,0,128,0,0,0,14354,1763725855419262
3094,1,128,256,122038,0,10375,1763725855419398
3095,0,128,0,0,0,10893,1763725855419700
3095,1,128,256,119107,0,9956,1763725855419832
3096,0,128,0,0,0,17275,1763725855420130
3096,1,128,256,121497,0,15917,1763725855420272
3097,0,128,0,0,0,19798,1763725855420583
3097,1,128,256,123819,0,16866,1763725855420730
3098,0,128,0,0,0,18552,1763725855421002
3098,1,128,256,124318,0,14099,1763725855421145
3099,0,128,0,0,0,15697,1763725855421448
3099,1,128,256,118129,0,9756,1763725855421580
3100,0,128,0,0,0,12919,1763725855421884
3100,1,128,256,128777,0,10856,1763725855422027
3101,0,128,0,0,0,11590,1763725855422317
3101,1,128,256,119335,0,9614,1763725855422449
3102,0,128,0,0,0,10164,1763725855422736
3102,1,128,256,128033,0,10363,1763725855422878
3103,0,128,0,0,0,11590,1763725855423168
3103,1,128,256,128179,0,13044,1763725855423312
3104,0,128,0,0,0,11135,1763725855423603
3104,1,128,256,134006,0,13537,1763725855423754
3105,0,128,0,0,0,12362,1763725855424060
3105,1,128,256,138878,0,11432,1763725855424214
3106,0,128,0,0,0,15452,1763725855424511
3106,1,128,256,138683,0,12092,1763725855424666
3107,0,128,0,0,0,20761,1763725855424967
3107,1,128,256,139672,0,12922,1763725855425124
3108,0,128,0,0,0,12832,1763725855425420
3108,1,128,256,138884,0,11896,1763725855425574
3109,0,128,0,0,0,12884,1763725855425870
3109,1,128,256,181690,0,26577,1763725855426087
3110,0,128,0,0,0,6333,1763725855426386
3110,1,128,256,77514,0,5546,1763725855426472
3111,0,128,0,0,0,5270,1763725855426746
3111,1,128,256,56925,0,5024,1763725855426811
3112,0,128,0,0,0,5558,1763725855427084
3112,1,128,256,78526,0,5403,1763725855427171
3113,0,128,0,0,0,5933,1763725855427448
3113,1,128,256,74284,0,5424,1763725855427530
3114,0,128,0,0,0,6114,1763725855427806
3114,1,128,256,74448,0,5612,1763725855427890
3115,0,128,0,0,0,7005,1763725855428203
3115,1,128,256,66968,0,6193,1763725855428280
3116,0,128,0,0,0,6606,1763725855428569
3116,1,128,256,66425,0,6098,1763725855428645
3117,0,128,0,0,0,6577,1763725855428923
3117,1,128,256,91776,0,6195,1763725855429024
3118,0,128,0,0,0,6789,1763725855429303
3118,1,128,256,66922,0,6028,1763725855429379
3119,0,128,0,0,0,6640,1763725855429656
3119,1,128,256,88410,0,6640,1763725855429754
3120,0,128,0,0,0,7553,1763725855430063
3120,1,128,256,72859,0,6502,1763725855430146
3121,0,128,0,0,0,42007,1763725855430493
3121,1,128,256,224694,0,23845,1763725855430751
3122,0,128,0,0,0,23367,1763725855431095
3122,1,128,256,214519,0,19122,1763725855431336
3123,0,128,0,0,0,18103,1763725855431649
3123,1,128,256,187729,0,17100,1763725855431859
3124,0,128,0,0,0,26191,1763725855432198
3124,1,128,256,197895,0,25352,1763725855432429
3125,0,128,0,0,0,23575,1763725855432755
3125,1,128,256,183163,0,28620,1763725855432972
3126,0,128,0,0,0,18165,1763725855433284
3126,1,128,256,171132,0,15619,1763725855433476
3127,0,128,0,0,0,27606,1763725855433800
3127,1,128,256,246929,0,34136,1763725855434091
3128,0,128,0,0,0,32192,1763725855434443
3128,1,128,256,182303,0,26920,1763725855434660
3129,0,128,0,0,0,25415,1763725855435023
3129,1,128,256,174669,0,21562,1763725855435226
3130,0,128,0,0,0,30189,1763725855435567
3130,1,128,256,152092,0,50696,1763725855435784
3131,0,128,0,0,0,12880,1763725855436092
3131,1,128,256,114895,0,6701,1763725855436218
3132,0,128,0,0,0,26251,1763725855436538
3132,1,128,256,138583,0,12719,1763725855436694
3133,0,128,0,0,0,12940,1763725855436996
3133,1,128,256,129059,0,11786,1763725855437140
3134,0,128,0,0,0,12765,1763725855437449
3134,1,128,256,129301,0,11565,1763725855437593
3135,0,128,0,0,0,12159,1763725855437885
3135,1,128,256,136105,0,11682,1763725855438037
3136,0,128,0,0,0,11823,1763725855438329
3136,1,128,256,129554,0,12045,1763725855438474
3137,0,128,0,0,0,28378,1763725855438836
3137,1,128,256,147351,0,19206,1763725855439009
3138,0,128,0,0,0,15477,1763725855439318
3138,1,128,256,127859,0,13258,1763725855439463
3139,0,128,0,0,0,17853,1763725855439777
3139,1,128,256,120275,0,11691,1763725855439914
3140,0,128,0,0,0,18019,1763725855440214
3140,1,128,256,117403,0,11161,1763725855440347
3141,0,128,0,0,0,10301,1763725855440635
3141,1,128,256,110573,0,9170,1763725855440758
3142,0,128,0,0,0,10959,1763725855441043
3142,1,128,256,105085,0,9061,1763725855441160
3143,0,128,0,0,0,8982,1763725855441443
3143,1,128,256,104277,0,8988,1763725855441560
3144,0,128,0,0,0,9870,1763725855441854
3144,1,128,256,119847,0,11287,1763725855441989
3145,0,128,0,0,0,10151,1763725855442276
3145,1,128,256,114143,0,9768,1763725855442403
3146,0,128,0,0,0,9527,1763725855442688
3146,1,128,256,118143,0,10022,1763725855442819
3147,0,128,0,0,0,13221,1763725855443110
3147,1,128,256,119100,0,11448,1763725855443243
3148,0,128,0,0,0,10794,1763725855443532
3148,1,128,256,118713,0,10702,1763725855443664
3149,0,128,0,0,0,19219,1763725855443973
3149,1,128,256,128336,0,11006,1763725855444117
3150,0,128,0,0,0,11257,1763725855444408
3150,1,128,256,127952,0,11970,1763725855444552
3151,0,128,0,0,0,11554,1763725855444844
3151,1,128,256,146918,0,13395,1763725855445008
3152,0,128,0,0,0,12106,1763725855445304
3152,1,128,256,138827,0,12545,1763725855445459
3153,0,128,0,0,0,13574,1763725855445755
3153,1,128,256,138425,0,11473,1763725855445908
3154,0,128,0,0,0,13502,1763725855446216
3154,1,128,256,139932,0,12876,1763725855446374
3155,0,128,0,0,0,13368,1763725855446672
3155,1,128,256,150827,0,12517,1763725855446840
3156,0,128,0,0,0,14157,1763725855447139
3156,1,128,256,152661,0,13706,1763725855447310
3157,0,128,0,0,0,18324,1763725855447615
3157,1,128,256,165681,0,17028,1763725855447824
3158,0,128,0,0,0,27691,1763725855448143
3158,1,128,256,159759,0,18116,1763725855448329
3159,0,128,0,0,0,20788,1763725855448663
3159,1,128,256,174375,0,14707,1763725855448858
3160,0,128,0,0,0,16092,1763725855449163
3160,1,128,256,169251,0,17191,1763725855449357
3161,0,128,0,0,0,26206,1763725855449685
3161,1,128,256,203512,0,23697,1763725855449921
3162,0,128,0,0,0,26525,1763725855450259
3162,1,128,256,203926,0,30059,1763725855450502
3163,0,128,0,0,0,29663,1763725855450872
3163,1,128,256,226252,0,19375,1763725855451125
3164,0,128,0,0,0,15889,1763725855451440
3164,1,128,256,187780,0,16382,1763725855451651
3165,0,128,0,0,0,26111,1763725855451970
3165,1,128,256,175837,0,14747,1763725855452167
3166,0,128,0,0,0,15747,1763725855452472
3166,1,128,256,161582,0,12335,1763725855452651
3167,0,128,0,0,0,12420,1763725855452947
3167,1,128,256,157688,0,12395,1763725855453122
3168,0,128,0,0,0,12980,1763725855453430
3168,1,128,256,139374,0,11655,1763725855453586
3169,0,128,0,0,0,11834,1763725855453880
3169,1,128,256,122535,0,32903,1763725855454045
3170,0,128,0,0,0,6843,1763725855454334
3170,1,128,256,67618,0,5259,1763725855454410
3171,0,128,0,0,0,36610,1763725855454775
3171,1,128,256,142621,0,13092,1763725855454936
3172,0,128,0,0,0,14925,1763725855455258
3172,1,128,256,123028,0,11184,1763725855455396
3173,0,128,0,0,0,10826,1763725855455697
3173,1,128,256,104882,0,8980,1763725855455814
3174,0,128,0,0,0,10213,1763725855456102
3174,1,128,256,111547,0,9213,1763725855456225
3175,0,128,0,0,0,9397,1763725855456510
3175,1,128,256,114212,0,9640,1763725855456637
3176,0,128,0,0,0,10479,1763725855456925
3176,1,128,256,128854,0,12968,1763725855457070
3177,0,128,0,0,0,11271,1763725855457359
3177,1,128,256,119359,0,11047,1763725855457493
3178,0,128,0,0,0,10338,1763725855457790
3178,1,128,256,120068,0,10305,1763725855457924
3179,0,128,0,0,0,11842,1763725855458215
3179,1,128,256,128645,0,11891,1763725855458359
3180,0,128,0,0,0,11756,1763725855458649
3180,1,128,256,136239,0,11037,1763725855458800
3181,0,128,0,0,0,12518,1763725855459093
3181,1,128,256,138508,0,15343,1763725855459250
3182,0,128,0,0,0,12113,1763725855459544
3182,1,128,256,138269,0,11476,1763725855459697
3183,0,128,0,0,0,13099,1763725855460012
3183,1,128,256,138665,0,11619,1763725855460166
3184,0,128,0,0,0,12976,1763725855460464
3184,1,128,256,151034,0,13089,1763725855460632
3185,0,128,0,0,0,12569,1763725855460928
3185,1,128,256,146457,0,12239,1763725855461091
3186,0,128,0,0,0,12975,1763725855461386
3186,1,128,256,138487,0,11580,1763725855461540
3187,0,128,0,0,0,12155,1763725855461833
3187,1,128,256,145065,0,12204,1763725855461994
3188,0,128,0,0,0,11896,1763725855462299
3188,1,128,256,138490,0,11185,1763725855462453
3189,0,128,0,0,0,11652,1763725855462745
3189,1,128,256,138198,0,10948,1763725855462898
3190,0,128,0,0,0,12080,1763725855463191
3190,1,128,256,138542,0,11279,1763725855463344
3191,0,128,0,0,0,11617,1763725855463639
3191,1,128,256,134574,0,10208,1763725855463787
3192,0,128,0,0,0,12324,1763725855464078
3192,1,128,256,129001,0,10852,1763725855464221
3193,0,128,0,0,0,18984,1763725855464536
3193,1,128,256,138459,0,16219,1763725855464697
3194,0,128,0,0,0,21683,1763725855465003
3194,1,128,256,139970,0,12957,1763725855465161
3195,0,128,0,0,0,15597,1763725855465465
3195,1,128,256,141899,0,18848,1763725855465631
3196,0,128,0,0,0,23162,1763725855465952
3196,1,128,256,150798,0,17750,1763725855466126
3197,0,128,0,0,0,26802,1763725855466452
3197,1,128,256,131075,0,14574,1763725855466603
3198,0,128,0,0,0,20921,1763725855466926
3198,1,128,256,149827,0,16655,1763725855467097
3199,0,128,0,0,0,17094,1763725855467403
3199,1,128,256,121603,0,13336,1763725855467542
3200,0,128,0,0,0,18802,1763725855467871
3200,1,128,256,134668,0,15718,1763725855468026
3201,0,128,0,0,0,12069,1763725855468322
3201,1,128,256,119581,0,9606,1763725855468455
3202,0,128,0,0,0,11098,1763725855468754
3202,1,128,256,114292,0,9414,1763725855468881
3203,0,128,0,0,0,11292,1763725855469167
3203,1,128,256,106403,0,9146,1763725855469286
3204,0,128,0,0,0,9309,1763725855469570
3204,1,128,256,98452,0,8375,1763725855469680
3205,0,128,0,0,0,17377,1763725855469969
3205,1,128,256,96434,0,8737,1763725855470076
3206,0,128,0,0,0,8456,1763725855470358
3206,1,128,256,93056,0,8409,1763725855470462
3207,0,128,0,0,0,9224,1763725855470753
3207,1,128,256,89116,0,7874,1763725855470853
3208,0,128,0,0,0,15487,1763725855471145
3208,1,128,256,99520,0,7896,1763725855471255
3209,0,128,0,0,0,11874,1763725855471542
3209,1,128,256,92614,0,6909,1763725855471645
3210,0,128,0,0,0,8296,1763725855471923
3210,1,128,256,102096,0,8390,1763725855472036
3211,0,128,0,0,0,8716,1763725855472316
3211,1,128,256,97911,0,7558,1763725855472424
3212,0,128,0,0,0,7859,1763725855472711
3212,1,128,256,97541,0,7822,1763725855472819
3213,0,128,0,0,0,9374,1763725855473100
3213,1,128,256,99652,0,7485,1763725855473210
3214,0,128,0,0,0,8521,1763725855473490
3214,1,128,256,97667,0,7419,1763725855473598
3215,0,128,0,0,0,8369,1763725855473877
3215,1,128,256,103220,0,8226,1763725855473992
3216,0,128,0,0,0,7834,1763725855474271
3216,1,128,256,97831,0,7716,1763725855474379
3217,0,128,0,0,0,7696,1763725855474666
3217,1,128,256,97678,0,7512,1763725855474774
3218,0,128,0,0,0,8475,1763725855475053
3218,1,128,256,97477,0,7557,1763725855475161
3219,0,128,0,0,0,7830,1763725855475439
3219,1,128,256,97635,0,9528,1763725855475549
3220,0,128,0,0,0,7897,1763725855475827
3220,1,128,256,97333,0,7382,1763725855475935
3221,0,128,0,0,0,8182,1763725855476213
3221,1,128,256,97606,0,7302,1763725855476321
3222,0,128,0,0,0,8001,1763725855476608
3222,1,128,256,97299,0,7298,1763725855476715
3223,0,128,0,0,0,9136,1763725855476982
3223,1,128,256,97735,0,7442,1763725855477090
3224,0,128,0,0,0,7682,1763725855477368
3224,1,128,256,97580,0,7303,1763725855477475
3225,0,128,0,0,0,7817,1763725855477753
3225,1,128,256,97330,0,7469,1763725855477861
3226,0,128,0,0,0,9130,1763725855478140
3226,1,128,256,98361,0,7709,1763725855478249
3227,0,128,0,0,0,8359,1763725855478537
3227,1,128,256,92865,0,7162,1763725855478640
3228,0,128,0,0,0,8609,1763725855478918
3228,1,128,256,96805,0,7654,1763725855479025
3229,0,128,0,0,0,8064,1763725855479305
3229,1,128,256,97712,0,7572,1763725855479413
3230,0,128,0,0,0,8547,1763725855479693
3230,1,128,256,92715,0,7512,1763725855479796
3231,0,128,0,0,0,8221,1763725855480075
3231,1,128,256,92868,0,7161,1763725855480178
3232,0,128,0,0,0,8334,1763725855480466
3232,1,128,256,92906,0,7947,1763725855480569
3233,0,128,0,0,0,17378,1763725855480864
3233,1,128,256,107990,0,10640,1763725855480987
3234,0,128,0,0,0,12992,1763725855481280
3234,1,128,256,98040,0,10164,1763725855481391
3235,0,128,0,0,0,13197,1763725855481684
3235,1,128,256,95378,0,10303,1763725855481793
3236,0,128,0,0,0,13505,1763725855482087
3236,1,128,256,88472,0,13603,1763725855482192
3237,0,128,0,0,0,16895,1763725855482497
3237,1,128,256,88395,0,9134,1763725855482601
3238,0,128,0,0,0,12251,1763725855482892
3238,1,128,256,82105,0,10841,1763725855482988
3239,0,128,0,0,0,14091,1763725855483290
3239,1,128,256,73349,0,7880,1763725855483374
3240,0,128,0,0,0,6567,1763725855483649
3240,1,128,256,64579,0,5526,1763725855483721
3241,0,128,0,0,0,5747,1763725855483978
3241,1,128,256,58533,0,5115,1763725855484043
3242,0,128,0,0,0,5000,1763725855484315
3242,1,128,256,56103,0,4702,1763725855484377
3243,0,128,0,0,0,5628,1763725855484659
3243,1,128,256,53261,0,4264,1763725855484718
3244,0,128,0,0,0,5254,1763725855484972
3244,1,128,256,50564,0,4410,1763725855485028
3245,0,128,0,0,0,5217,1763725855485302
3245,1,128,256,51064,0,4707,1763725855485359
3246,0,128,0,0,0,4558,1763725855485631
3246,1,128,256,51790,0,4377,1763725855485689
3247,0,128,0,0,0,4584,1763725855485955
3247,1,128,256,59470,0,15584,1763725855486034
3248,0,128,0,0,0,2695,1763725855486300
3248,1,128,256,20167,0,1937,1763725855486323
3249,0,128,0,0,0,2186,1763725855486588
3249,1,128,256,19200,0,1752,1763725855486610
3250,0,128,0,0,0,1912,1763725855486868
3250,1,128,256,19045,0,1720,1763725855486890
3251,0,128,0,0,0,1976,1763725855487154
3251,1,128,256,19998,0,2892,1763725855487178
3252,0,128,0,0,0,1984,1763725855487436
3252,1,128,256,20465,0,1837,1763725855487460
3253,0,128,0,0,0,2087,1763725855487718
3253,1,128,256,20494,0,1889,1763725855487741
3254,0,128,0,0,0,2279,1763725855487964
3254,1,128,256,25836,0,1861,1763725855487993
3255,0,128,0,0,0,2179,1763725855488256
3255,1,128,256,21351,0,1840,1763725855488280
3256,0,128,0,0,0,2187,1763725855488544
3256,1,128,256,22136,0,2017,1763725855488569
3257,0,128,0,0,0,2185,1763725855488828
3257,1,128,256,22234,0,4551,1763725855488856
3258,0,128,0,0,0,2237,1763725855489116
3258,1,128,256,22639,0,2140,1763725855489141
3259,0,128,0,0,0,2150,1763725855489401
3259,1,128,256,24122,0,2142,1763725855489428
3260,0,128,0,0,0,2277,1763725855489688
3260,1,128,256,24196,0,2173,1763725855489715
3261,0,128,0,0,0,2621,1763725855489971
3261,1,128,256,30691,0,2344,1763725855490005
3262,0,128,0,0,0,2368,1763725855490270
3262,1,128,256,25170,0,2298,1763725855490298
3263,0,128,0,0,0,2714,1763725855490559
3263,1,128,256,25627,0,2229,1763725855490588
3264,0,128,0,0,0,2930,1763725855490849
3264,1,128,256,25561,0,2296,1763725855490878
3265,0,128,0,0,0,2633,1763725855491139
3265,1,128,256,27641,0,2464,1763725855491170
3266,0,128,0,0,0,2764,1763725855491437
3266,1,128,256,27495,0,2252,1763725855491468
3267,0,128,0,0,0,19543,1763725855491757
3267,1,128,256,91866,0,8584,1763725855491862
3268,0,128,0,0,0,9767,1763725855492146
3268,1,128,256,84150,0,7085,1763725855492240
3269,0,128,0,0,0,7381,1763725855492517
3269,1,128,256,83434,0,6823,1763725855492610
3270,0,128,0,0,0,7136,1763725855492887
3270,1,128,256,89612,0,10501,1763725855492990
3271,0,128,0,0,0,7362,1763725855493275
3271,1,128,256,83619,0,10138,1763725855493371
3272,0,128,0,0,0,7368,1763725855493649
3272,1,128,256,83357,0,10827,1763725855493745
3273,0,128,0,0,0,7803,1763725855493982
3273,1,128,256,83418,0,7074,1763725855494075
3274,0,128,0,0,0,7336,1763725855494351
3274,1,128,256,83081,0,6874,1763725855494444
3275,0,128,0,0,0,7047,1763725855494720
3275,1,128,256,82969,0,7552,1763725855494813
3276,0,128,0,0,0,7494,1763725855495099
3276,1,128,256,83342,0,7134,1763725855495193
3277,0,128,0,0,0,7622,1763725855495469
3277,1,128,256,83192,0,7013,1763725855495562
3278,0,128,0,0,0,7072,1763725855495839
3278,1,128,256,82872,0,6983,1763725855495932
3279,0,128,0,0,0,7273,1763725855496207
3279,1,128,256,82981,0,6789,1763725855496300
3280,0,128,0,0,0,7131,1763725855496584
3280,1,128,256,83107,0,7671,1763725855496677
3281,0,128,0,0,0,7346,1763725855496961
3281,1,128,256,83513,0,7632,1763725855497055
3282,0,128,0,0,0,7938,1763725855497333
3282,1,128,256,83837,0,25737,1763725855497446
3283,0,128,0,0,0,7651,1763725855497722
3283,1,128,256,41307,0,4248,1763725855497770
3284,0,128,0,0,0,15068,1763725855498055
3284,1,128,256,87160,0,12405,1763725855498158
3285,0,128,0,0,0,18426,1763725855498466
3285,1,128,256,93342,0,10354,1763725855498602
3286,0,128,0,0,0,11398,1763725855498891
3286,1,128,256,92612,0,10177,1763725855498997
3287,0,128,0,0,0,14770,1763725855499288
3287,1,128,256,96046,0,12588,1763725855499401
3288,0,128,0,0,0,11623,1763725855499690
3288,1,128,256,89654,0,8314,1763725855499791
3289,0,128,0,0,0,100240,1763725855500165
3289,1,128,256,48181,0,23524,1763725855500241
3290,0,128,0,0,0,3728,1763725855500528
3290,1,128,256,29116,0,2811,1763725855500561
3291,0,128,0,0,0,10863,1763725855500839
3291,1,128,256,38183,0,3532,1763725855500883
3292,0,128,0,0,0,4560,1763725855501154
3292,1,128,256,31095,0,2842,1763725855501190
3293,0,128,0,0,0,4450,1763725855501455
3293,1,128,256,31999,0,2907,1763725855501492
3294,0,128,0,0,0,3739,1763725855501757
3294,1,128,256,30830,0,2833,1763725855501792
3295,0,128,0,0,0,3760,1763725855502072
3295,1,128,256,32045,0,2800,1763725855502108
3296,0,128,0,0,0,3715,1763725855502374
3296,1,128,256,32180,0,2872,1763725855502411
3297,0,128,0,0,0,3241,1763725855502673
3297,1,128,256,31796,0,4123,1763725855502711
3298,0,128,0,0,0,3457,1763725855502968
3298,1,128,256,33200,0,2798,1763725855503006
3299,0,128,0,0,0,3274,1763725855503270
3299,1,128,256,32961,0,2836,1763725855503307
3300,0,128,0,0,0,3645,1763725855503579
3300,1,128,256,33466,0,2884,1763725855503617
3301,0,128,0,0,0,3785,1763725855503882
3301,1,128,256,34539,0,2986,1763725855503921
3302,0,128,0,0,0,3461,1763725855504185
3302,1,128,256,35460,0,3000,1763725855504226
3303,0,128,0,0,0,3531,1763725855504490
3303,1,128,256,36175,0,3213,1763725855504531
3304,0,128,0,0,0,3544,1763725855504795
3304,1,128,256,36204,0,3057,1763725855504836
3305,0,128,0,0,0,3688,1763725855505108
3305,1,128,256,36210,0,3078,1763725855505149
3306,0,128,0,0,0,3438,1763725855505413
3306,1,128,256,36299,0,3051,1763725855505455
3307,0,128,0,0,0,3581,1763725855505719
3307,1,128,256,36319,0,2947,1763725855505760
3308,0,128,0,0,0,3749,1763725855506026
3308,1,128,256,38162,0,3397,1763725855506069
3309,0,128,0,0,0,3705,1763725855506335
3309,1,128,256,37891,0,3280,1763725855506377
3310,0,128,0,0,0,3722,1763725855506650
3310,1,128,256,37962,0,3302,1763725855506693
3311,0,128,0,0,0,8502,1763725855506963
3311,1,128,256,38088,0,3641,1763725855507006
3312,0,128,0,0,0,3844,1763725855507272
3312,1,128,256,38090,0,3345,1763725855507315
3313,0,128,0,0,0,3596,1763725855507580
3313,1,128,256,37831,0,3166,1763725855507623
3314,0,128,0,0,0,3680,1763725855507888
3314,1,128,256,38030,0,3162,1763725855507931
3315,0,128,0,0,0,3719,1763725855508205
3315,1,128,256,39819,0,3692,1763725855508251
3316,0,128,0,0,0,3830,1763725855508517
3316,1,128,256,39720,0,3392,1763725855508562
3317,0,128,0,0,0,3727,1763725855508828
3317,1,128,256,39702,0,3522,1763725855508873
3318,0,128,0,0,0,3668,1763725855509139
3318,1,128,256,39948,0,3476,1763725855509184
3319,0,128,0,0,0,3717,1763725855509458
3319,1,128,256,39755,0,3396,1763725855509503
3320,0,128,0,0,0,3382,1763725855509768
3320,1,128,256,39518,0,12814,1763725855509822
3321,0,128,0,0,0,3666,1763725855510094
3321,1,128,256,39986,0,3412,1763725855510140
3322,0,128,0,0,0,3646,1763725855510406
3322,1,128,256,39869,0,3422,1763725855510451
3323,0,128,0,0,0,3600,1763725855510717
3323,1,128,256,49357,0,3687,1763725855510772
3324,0,128,0,0,0,4072,1763725855511048
3324,1,128,256,41980,0,3894,1763725855511107
3325,0,128,0,0,0,4090,1763725855511375
3325,1,128,256,49934,0,3461,1763725855511431
3326,0,128,0,0,0,4958,1763725855511699
3326,1,128,256,42313,0,3785,1763725855511747
3327,0,128,0,0,0,6787,1763725855511976
3327,1,128,256,56079,0,4518,1763725855512039
3328,0,128,0,0,0,6060,1763725855512322
3328,1,128,256,43834,0,3821,1763725855512371
3329,0,128,0,0,0,26086,1763725855512680
3329,1,128,256,58675,0,4615,1763725855512748
3330,0,128,0,0,0,4897,1763725855513028
3330,1,128,256,41778,0,3796,1763725855513076
3331,0,128,0,0,0,4185,1763725855513344
3331,1,128,256,44544,0,3828,1763725855513394
3332,0,128,0,0,0,3952,1763725855513663
3332,1,128,256,41775,0,3487,1763725855513710
3333,0,128,0,0,0,4336,1763725855513972
3333,1,128,256,41885,0,3992,1763725855514020
3334,0,128,0,0,0,8342,1763725855514305
3334,1,128,256,55213,0,5665,1763725855514368
3335,0,128,0,0,0,7186,1763725855514644
3335,1,128,256,44699,0,5048,1763725855514697
3336,0,128,0,0,0,9866,1763725855514980
3336,1,128,256,44803,0,4720,1763725855515032
3337,0,128,0,0,0,6440,1763725855515306
3337,1,128,256,40392,0,5546,1763725855515355
3338,0,128,0,0,0,5730,1763725855515626
3338,1,128,256,38347,0,3422,1763725855515669
3339,0,128,0,0,0,7161,1763725855515948
3339,1,128,256,50561,0,5232,1763725855516006
3340,0,128,0,0,0,6179,1763725855516278
3340,1,128,256,36070,0,3673,1763725855516320
3341,0,128,0,0,0,3653,1763725855516585
3341,1,128,256,34021,0,2614,1763725855516623
3342,0,128,0,0,0,6891,1763725855516890
3342,1,128,256,29163,0,2494,1763725855516923
3343,0,128,0,0,0,3618,1763725855517185
3343,1,128,256,28708,0,2307,1763725855517218
3344,0,128,0,0,0,17113,1763725855517508
3344,1,128,256,41522,0,4138,1763725855517556
3345,0,128,0,0,0,4591,1763725855517831
3345,1,128,256,27872,0,2462,1763725855517863
3346,0,128,0,0,0,6053,1763725855518130
3346,1,128,256,26332,0,2301,1763725855518161
3347,0,128,0,0,0,3031,1763725855518422
3347,1,128,256,24570,0,2285,1763725855518450
3348,0,128,0,0,0,2725,1763725855518713
3348,1,128,256,24625,0,2140,1763725855518741
3349,0,128,0,0,0,2484,1763725855518970
3349,1,128,256,25058,0,2604,1763725855518999
3350,0,128,0,0,0,2506,1763725855519260
3350,1,128,256,25134,0,2268,1763725855519288
3351,0,128,0,0,0,2577,1763725855519550
3351,1,128,256,24732,0,2115,1763725855519578
3352,0,128,0,0,0,2719,1763725855519839
3352,1,128,256,25862,0,2317,1763725855519868
3353,0,128,0,0,0,2695,1763725855520135
3353,1,128,256,25635,0,2219,1763725855520164
3354,0,128,0,0,0,2873,1763725855520430
3354,1,128,256,25867,0,2322,1763725855520460
3355,0,128,0,0,0,2555,1763725855520721
3355,1,128,256,25961,0,2271,1763725855520751
3356,0,128,0,0,0,2619,1763725855520966
3356,1,128,256,26521,0,2196,1763725855520996
3357,0,128,0,0,0,3012,1763725855521257
3357,1,128,256,26739,0,2253,1763725855521288
3358,0,128,0,0,0,2677,1763725855521554
3358,1,128,256,26732,0,2744,1763725855521585
3359,0,128,0,0,0,2753,1763725855521846
3359,1,128,256,26798,0,2216,1763725855521876
3360,0,128,0,0,0,4198,1763725855522139
3360,1,128,256,27717,0,2420,1763725855522171
3361,0,128,0,0,0,2843,1763725855522432
3361,1,128,256,27625,0,2323,1763725855522464
3362,0,128,0,0,0,2705,1763725855522725
3362,1,128,256,27967,0,2487,1763725855522757
3363,0,128,0,0,0,2905,1763725855523024
3363,1,128,256,28589,0,2829,1763725855523057
3364,0,128,0,0,0,2654,1763725855523318
3364,1,128,256,28562,0,2354,1763725855523350
3365,0,128,0,0,0,2659,1763725855523612
3365,1,128,256,28657,0,2437,1763725855523645
3366,0,128,0,0,0,10995,1763725855523949
3366,1,128,256,45701,0,4134,1763725855524001
3367,0,128,0,0,0,3186,1763725855524268
3367,1,128,256,29683,0,2711,1763725855524302
3368,0,128,0,0,0,3242,1763725855524570
3368,1,128,256,29358,0,2691,1763725855524603
3369,0,128,0,0,0,3409,1763725855524866
3369,1,128,256,29593,0,2712,1763725855524900
3370,0,128,0,0,0,3190,1763725855525162
3370,1,128,256,30467,0,2710,1763725855525196
3371,0,128,0,0,0,3043,1763725855525467
3371,1,128,256,30773,0,2785,1763725855525502
3372,0,128,0,0,0,3123,1763725855525766
3372,1,128,256,31645,0,2802,1763725855525801
3373,0,128,0,0,0,3122,1763725855526070
3373,1,128,256,32336,0,2783,1763725855526107
3374,0,128,0,0,0,3568,1763725855526370
3374,1,128,256,33071,0,2904,1763725855526408
3375,0,128,0,0,0,2988,1763725855526671
3375,1,128,256,32885,0,2799,1763725855526708
3376,0,128,0,0,0,3642,1763725855526968
3376,1,128,256,33314,0,3327,1763725855527006
3377,0,128,0,0,0,3535,1763725855527270
3377,1,128,256,34592,0,3118,1763725855527309
3378,0,128,0,0,0,3388,1763725855527579
3378,1,128,256,35437,0,3078,1763725855527619
3379,0,128,0,0,0,3287,1763725855527884
3379,1,128,256,35850,0,3115,1763725855527925
3380,0,128,0,0,0,3820,1763725855528190
3380,1,128,256,37119,0,3257,1763725855528233
3381,0,128,0,0,0,3737,1763725855528497
3381,1,128,256,37829,0,3230,1763725855528540
3382,0,128,0,0,0,3802,1763725855528806
3382,1,128,256,37654,0,3216,1763725855528849
3383,0,128,0,0,0,4592,1763725855529122
3383,1,128,256,39106,0,3789,1763725855529167
3384,0,128,0,0,0,4194,1763725855529433
3384,1,128,256,39677,0,3562,1763725855529478
3385,0,128,0,0,0,4255,1763725855529744
3385,1,128,256,39725,0,3488,1763725855529789
3386,0,128,0,0,0,4836,1763725855530054
3386,1,128,256,42496,0,3724,1763725855530102
3387,0,128,0,0,0,4313,1763725855530371
3387,1,128,256,42284,0,3484,1763725855530419
3388,0,128,0,0,0,4233,1763725855530704
3388,1,128,256,42445,0,3511,1763725855530752
3389,0,128,0,0,0,6246,1763725855530976
