pair_id,variant,plain_size,transformed_size,recv_ts_us,payload_bytes
49421,4,128,32,1763725907847816,32
49422,0,128,0,1763725907847822,128
49422,4,128,32,1763725907847828,32
49423,0,128,0,1763725907848036,128
49423,4,128,32,1763725907848046,32
49424,0,128,0,1763725907848225,128
49424,4,128,32,1763725907848235,32
49425,0,128,0,1763725907848247,128
49425,4,128,32,1763725907848256,32
49426,0,128,0,1763725907848725,128
49426,4,128,32,1763725907848750,32
49427,0,128,0,1763725907848830,128
49427,4,128,32,1763725907848840,32
49428,0,128,0,1763725907848848,128
49428,4,128,32,1763725907848857,32
49429,0,128,0,1763725907849290,128
49429,4,128,32,1763725907849300,32
49430,0,128,0,1763725907851653,128
49430,4,128,32,1763725907851681,32
49431,0,128,0,1763725907851829,128
49431,4,128,32,1763725907851842,32
49432,0,128,0,1763725907851855,128
49432,4,128,32,1763725907851865,32
49433,0,128,0,1763725907851884,128
49433,4,128,32,1763725907851892,32
49434,0,128,0,1763725907851903,128
49434,4,128,32,1763725907851914,32
49435,0,128,0,1763725907851925,128
49435,4,128,32,1763725907851933,32
49436,0,128,0,1763725907851946,128
49436,4,128,32,1763725907852442,32
49437,0,128,0,1763725907852457,128
49437,4,128,32,1763725907852758,32
49438,0,128,0,1763725907852772,128
49438,4,128,32,1763725907854795,32
49439,0,128,0,1763725907854808,128
49439,4,128,32,1763725907854933,32
49440,0,128,0,1763725907854946,128
49440,4,128,32,1763725907854960,32
49441,0,128,0,1763725907854971,128
49441,4,128,32,1763725907854983,32
49442,0,128,0,1763725907854994,128
49442,4,128,32,1763725907855006,32
49443,0,128,0,1763725907855019,128
49443,4,128,32,1763725907855031,32
49444,0,128,0,1763725907855044,128
49444,4,128,32,1763725907855058,32
49445,0,128,0,1763725907855070,128
49445,4,128,32,1763725907855541,32
49446,0,128,0,1763725907855575,128
49446,4,128,32,1763725907865392,32
49447,0,128,0,1763725907865444,128
49447,4,128,32,1763725907865451,32
49448,0,128,0,1763725907865457,128
49448,4,128,32,1763725907865462,32
49449,0,128,0,1763725907865468,128
49449,4,128,32,1763725907865473,32
49450,0,128,0,1763725907865478,128
49450,4,128,32,1763725907865484,32
49451,0,128,0,1763725907865489,128
49451,4,128,32,1763725907865496,32
49452,0,128,0,1763725907865505,128
49452,4,128,32,1763725907865511,32
49453,0,128,0,1763725907865518,128
49453,4,128,32,1763725907865524,32
49454,0,128,0,1763725907865531,128
49454,4,128,32,1763725907865536,32
49455,0,128,0,1763725907865543,128
49455,4,128,32,1763725907865550,32
49456,0,128,0,1763725907865555,128
49456,4,128,32,1763725907865563,32
49457,0,128,0,1763725907865570,128
49457,4,128,32,1763725907865575,32
49458,0,128,0,1763725907865582,128
49458,4,128,32,1763725907865589,32
49459,0,128,0,1763725907865596,128
49459,4,128,32,1763725907865603,32
49460,0,128,0,1763725907865610,128
49460,4,128,32,1763725907865905,32
49461,0,128,0,1763725907865956,128
49461,4,128,32,1763725907865962,32
49462,0,128,0,1763725907865968,128
49462,4,128,32,1763725907865973,32
49463,0,128,0,1763725907865978,128
49463,4,128,32,1763725907865983,32
49464,0,128,0,1763725907865989,128
49464,4,128,32,1763725907866033,32
49465,0,128,0,1763725907866041,128
49465,4,128,32,1763725907866046,32
49466,0,128,0,1763725907866051,128
49466,4,128,32,1763725907866055,32
49467,0,128,0,1763725907866061,128
49467,4,128,32,1763725907866066,32
49468,0,128,0,1763725907866075,128
49468,4,128,32,1763725907866088,32
49469,0,128,0,1763725907866099,128
49469,4,128,32,1763725907866105,32
49470,0,128,0,1763725907866112,128
49470,4,128,32,1763725907866119,32
49471,0,128,0,1763725907866126,128
49471,4,128,32,1763725907866134,32
49472,0,128,0,1763725907866143,128
49472,4,128,32,1763725907866150,32
49473,0,128,0,1763725907866155,128
49473,4,128,32,1763725907866450,32
49474,0,128,0,1763725907866474,128
49474,4,128,32,1763725907866484,32
49475,0,128,0,1763725907866494,128
49475,4,128,32,1763725907866502,32
49476,0,128,0,1763725907866513,128
49476,4,128,32,1763725907866519,32
49477,0,128,0,1763725907866528,128
49477,4,128,32,1763725907866537,32
49478,0,128,0,1763725907866545,128
49478,4,128,32,1763725907866554,32
49479,0,128,0,1763725907866563,128
49479,4,128,32,1763725907866568,32
49480,0,128,0,1763725907866577,128
49480,4,128,32,1763725907866585,32
49481,0,128,0,1763725907866594,128
49481,4,128,32,1763725907867032,32
49482,0,128,0,1763725907867072,128
49482,4,128,32,1763725907867472,32
49483,0,128,0,1763725907869917,128
49483,4,128,32,1763725907869951,32
49484,0,128,0,1763725907870060,128
49484,4,128,32,1763725907870071,32
49485,0,128,0,1763725907870080,128
49485,4,128,32,1763725907870086,32
49486,0,128,0,1763725907870093,128
49486,4,128,32,1763725907870104,32
49487,0,128,0,1763725907870111,128
49487,4,128,32,1763725907870119,32
49488,0,128,0,1763725907870126,128
49488,4,128,32,1763725907870133,32
49489,0,128,0,1763725907870139,128
49489,4,128,32,1763725907870146,32
49490,0,128,0,1763725907870153,128
49490,4,128,32,1763725907870160,32
49491,0,128,0,1763725907870167,128
49491,4,128,32,1763725907870174,32
49492,0,128,0,1763725907870183,128
49492,4,128,32,1763725907870191,32
49493,0,128,0,1763725907870597,128
49493,4,128,32,1763725907870621,32
49494,0,128,0,1763725908026674,128
49494,4,128,32,1763725908026725,32
49495,0,128,0,1763725908026733,128
49495,4,128,32,1763725908026739,32
49496,0,128,0,1763725908026746,128
49496,4,128,32,1763725908026751,32
49497,0,128,0,1763725908026757,128
49497,4,128,32,1763725908026764,32
49498,0,128,0,1763725908026771,128
49498,4,128,32,1763725908026777,32
49499,0,128,0,1763725908026784,128
49499,4,128,32,1763725908026792,32
49500,0,128,0,1763725908026798,128
49500,4,128,32,1763725908026813,32
49501,0,128,0,1763725908026849,128
49501,4,128,32,1763725908026863,32
49502,0,128,0,1763725908026874,128
49502,4,128,32,1763725908026891,32
49503,0,128,0,1763725908026903,128
49503,4,128,32,1763725908026916,32
49504,0,128,0,1763725908026927,128
49504,4,128,32,1763725908026940,32
49505,0,128,0,1763725908026951,128
49505,4,128,32,1763725908026964,32
49506,0,128,0,1763725908026973,128
49506,4,128,32,1763725908026985,32
49507,0,128,0,1763725908026996,128
49507,4,128,32,1763725908027007,32
49508,0,128,0,1763725908027015,128
49508,4,128,32,1763725908027026,32
49509,0,128,0,1763725908027037,128
49509,4,128,32,1763725908027053,32
49510,0,128,0,1763725908027064,128
49510,4,128,32,1763725908027075,32
49511,0,128,0,1763725908027089,128
49511,4,128,32,1763725908027100,32
49512,0,128,0,1763725908027111,128
49512,4,128,32,1763725908027118,32
49513,0,128,0,1763725908027129,128
49513,4,128,32,1763725908027140,32
49514,0,128,0,1763725908027151,128
49514,4,128,32,1763725908027161,32
49515,0,128,0,1763725908027171,128
49515,4,128,32,1763725908027183,32
49516,0,128,0,1763725908027198,128
49516,4,128,32,1763725908027209,32
49517,0,128,0,1763725908027221,128
49517,4,128,32,1763725908027232,32
49518,0,128,0,1763725908027243,128
49518,4,128,32,1763725908027256,32
49519,0,128,0,1763725908027267,128
49519,4,128,32,1763725908027277,32
49520,0,128,0,1763725908027288,128
49520,4,128,32,1763725908027299,32
49521,0,128,0,1763725908027310,128
49521,4,128,32,1763725908027320,32
49522,0,128,0,1763725908027330,128
49522,4,128,32,1763725908027343,32
49523,0,128,0,1763725908027355,128
49523,4,128,32,1763725908027394,32
49524,0,128,0,1763725908027410,128
49524,4,128,32,1763725908027422,32
49525,0,128,0,1763725908027433,128
49525,4,128,32,1763725908027440,32
49526,0,128,0,1763725908027450,128
49526,4,128,32,1763725908027456,32
49527,0,128,0,1763725908027465,128
49527,4,128,32,1763725908027475,32
49528,0,128,0,1763725908027485,128
49528,4,128,32,1763725908027497,32
49529,0,128,0,1763725908027507,128
49529,4,128,32,1763725908027518,32
49530,0,128,0,1763725908027528,128
49530,4,128,32,1763725908027539,32
49531,0,128,0,1763725908027548,128
49531,4,128,32,1763725908027557,32
49532,0,128,0,1763725908027568,128
49532,4,128,32,1763725908027582,32
49533,0,128,0,1763725908027591,128
49533,4,128,32,1763725908027603,32
49534,0,128,0,1763725908027613,128
49534,4,128,32,1763725908027622,32
49535,0,128,0,1763725908027633,128
49535,4,128,32,1763725908027642,32
49536,0,128,0,1763725908027651,128
49536,4,128,32,1763725908027658,32
49537,0,128,0,1763725908027667,128
49537,4,128,32,1763725908027676,32
49538,0,128,0,1763725908027687,128
49538,4,128,32,1763725908027697,32
49539,0,128,0,1763725908027706,128
49539,4,128,32,1763725908027714,32
49540,0,128,0,1763725908027724,128
49540,4,128,32,1763725908027732,32
49541,0,128,0,1763725908027739,128
49541,4,128,32,1763725908027748,32
49542,0,128,0,1763725908027761,128
49542,4,128,32,1763725908027770,32
49543,0,128,0,1763725908027780,128
49543,4,128,32,1763725908027789,32
49544,0,128,0,1763725908027799,128
49544,4,128,32,1763725908027808,32
49545,0,128,0,1763725908027817,128
49545,4,128,32,1763725908027828,32
49546,0,128,0,1763725908027837,128
49546,4,128,32,1763725908027848,32
49547,0,128,0,1763725908027857,128
49547,4,128,32,1763725908027866,32
49548,0,128,0,1763725908027876,128
49548,4,128,32,1763725908027883,32
49549,0,128,0,1763725908027892,128
49549,4,128,32,1763725908027901,32
49550,0,128,0,1763725908027912,128
49550,4,128,32,1763725908027921,32
49551,0,128,0,1763725908027931,128
49551,4,128,32,1763725908027940,32
49552,0,128,0,1763725908027950,128
49552,4,128,32,1763725908027959,32
49553,0,128,0,1763725908027968,128
49553,4,128,32,1763725908027977,32
49554,0,128,0,1763725908027988,128
49554,4,128,32,1763725908027997,32
49555,0,128,0,1763725908028006,128
49555,4,128,32,1763725908028013,32
49556,0,128,0,1763725908028022,128
49556,4,128,32,1763725908028033,32
49557,0,128,0,1763725908028041,128
49557,4,128,32,1763725908028050,32
49558,0,128,0,1763725908028062,128
49558,4,128,32,1763725908028069,32
49559,0,128,0,1763725908028078,128
49559,4,128,32,1763725908028087,32
49560,0,128,0,1763725908028097,128
49560,4,128,32,1763725908028106,32
49561,0,128,0,1763725908028113,128
49561,4,128,32,1763725908028122,32
49562,0,128,0,1763725908028131,128
49562,4,128,32,1763725908028141,32
49563,0,128,0,1763725908028151,128
49563,4,128,32,1763725908028160,32
49564,0,128,0,1763725908028167,128
49564,4,128,32,1763725908028175,32
49565,0,128,0,1763725908028184,128
49565,4,128,32,1763725908028194,32
49566,0,128,0,1763725908028203,128
49566,4,128,32,1763725908028212,32
49567,0,128,0,1763725908028221,128
49567,4,128,32,1763725908028230,32
49568,0,128,0,1763725908028239,128
49568,4,128,32,1763725908028248,32
49569,0,128,0,1763725908028257,128
49569,4,128,32,1763725908028266,32
49570,0,128,0,1763725908028276,128
49570,4,128,32,1763725908028285,32
49571,0,128,0,1763725908028294,128
49571,4,128,32,1763725908028302,32
49572,0,128,0,1763725908028312,128
49572,4,128,32,1763725908028321,32
49573,0,128,0,1763725908028331,128
49573,4,128,32,1763725908028340,32
49574,0,128,0,1763725908028350,128
49574,4,128,32,1763725908028360,32
49575,0,128,0,1763725908028383,128
49575,4,128,32,1763725908028393,32
49576,0,128,0,1763725908028402,128
49576,4,128,32,1763725908028412,32
49577,0,128,0,1763725908028421,128
49577,4,128,32,1763725908028435,32
49578,0,128,0,1763725908028444,128
49578,4,128,32,1763725908028454,32
49579,0,128,0,1763725908028463,128
49579,4,128,32,1763725908028472,32
49580,0,128,0,1763725908028481,128
49580,4,128,32,1763725908028490,32
49581,0,128,0,1763725908028499,128
49581,4,128,32,1763725908028508,32
49582,0,128,0,1763725908028517,128
49582,4,128,32,1763725908028526,32
49583,0,128,0,1763725908028535,128
49583,4,128,32,1763725908028545,32
49584,0,128,0,1763725908028554,128
49584,4,128,32,1763725908028563,32
49585,0,128,0,1763725908028572,128
49585,4,128,32,1763725908028581,32
49586,0,128,0,1763725908028592,128
49586,4,128,32,1763725908028600,32
49587,0,128,0,1763725908028611,128
49587,4,128,32,1763725908028619,32
49588,0,128,0,1763725908028628,128
49588,4,128,32,1763725908028636,32
49589,0,128,0,1763725908028642,128
49589,4,128,32,1763725908028650,32
49590,0,128,0,1763725908028659,128
49590,4,128,32,1763725908028668,32
49591,0,128,0,1763725908028677,128
49591,4,128,32,1763725908028685,32
49592,0,128,0,1763725908028694,128
49592,4,128,32,1763725908028701,32
49593,0,128,0,1763725908028709,128
49593,4,128,32,1763725908028717,32
49594,0,128,0,1763725908028728,128
49594,4,128,32,1763725908028736,32
49595,0,128,0,1763725908028745,128
49595,4,128,32,1763725908028756,32
49596,0,128,0,1763725908028765,128
49596,4,128,32,1763725908028774,32
49597,0,128,0,1763725908028783,128
49597,4,128,32,1763725908028791,32
49598,0,128,0,1763725908028800,128
49598,4,128,32,1763725908028811,32
49599,0,128,0,1763725908028819,128
49599,4,128,32,1763725908028828,32
49600,0,128,0,1763725908028836,128
49600,4,128,32,1763725908028845,32
49601,0,128,0,1763725908028854,128
49601,4,128,32,1763725908028863,32
49602,0,128,0,1763725908028871,128
49602,4,128,32,1763725908028879,32
49603,0,128,0,1763725908028887,128
49603,4,128,32,1763725908028896,32
49604,0,128,0,1763725908028906,128
49604,4,128,32,1763725908028914,32
49605,0,128,0,1763725908028923,128
49605,4,128,32,1763725908028932,32
49606,0,128,0,1763725908028940,128
49606,4,128,32,1763725908028949,32
49607,0,128,0,1763725908028957,128
49607,4,128,32,1763725908028965,32
49608,0,128,0,1763725908028974,128
49608,4,128,32,1763725908028981,32
49609,0,128,0,1763725908028989,128
49609,4,128,32,1763725908028997,32
49610,0,128,0,1763725908029007,128
49610,4,128,32,1763725908029015,32
49611,0,128,0,1763725908029023,128
49611,4,128,32,1763725908029032,32
49612,0,128,0,1763725908029040,128
49612,4,128,32,1763725908029049,32
49613,0,128,0,1763725908029057,128
49613,4,128,32,1763725908029065,32
49614,0,128,0,1763725908029073,128
49614,4,128,32,1763725908029081,32
49615,0,128,0,1763725908029090,128
49615,4,128,32,1763725908029098,32
49616,0,128,0,1763725908029107,128
49616,4,128,32,1763725908029115,32
49617,0,128,0,1763725908029123,128
49617,4,128,32,1763725908029132,32
49618,0,128,0,1763725908029140,128
49618,4,128,32,1763725908029149,32
49619,0,128,0,1763725908029158,128
49619,4,128,32,1763725908029166,32
49620,0,128,0,1763725908029175,128
49620,4,128,32,1763725908029184,32
49621,0,128,0,1763725908029193,128
49621,4,128,32,1763725908029201,32
49622,0,128,0,1763725908029210,128
49622,4,128,32,1763725908029219,32
49623,0,128,0,1763725908029227,128
49623,4,128,32,1763725908029235,32
49624,0,128,0,1763725908029243,128
49624,4,128,32,1763725908029252,32
49625,0,128,0,1763725908029260,128
49625,4,128,32,1763725908029269,32
49626,0,128,0,1763725908029277,128
49626,4,128,32,1763725908029286,32
49627,0,128,0,1763725908029294,128
49627,4,128,32,1763725908029303,32
49628,0,128,0,1763725908029311,128
49628,4,128,32,1763725908029320,32
49629,0,128,0,1763725908029328,128
49629,4,128,32,1763725908029337,32
49630,0,128,0,1763725908029345,128
49630,4,128,32,1763725908029353,32
49631,0,128,0,1763725908029371,128
49631,4,128,32,1763725908029379,32
49632,0,128,0,1763725908029386,128
49632,4,128,32,1763725908029392,32
49633,0,128,0,1763725908029399,128
49633,4,128,32,1763725908029405,32
49634,0,128,0,1763725908029411,128
49634,4,128,32,1763725908029417,32
49635,0,128,0,1763725908029423,128
49635,4,128,32,1763725908029428,32
49636,0,128,0,1763725908029435,128
49636,4,128,32,1763725908029441,32
49637,0,128,0,1763725908029447,128
49637,4,128,32,1763725908029452,32
49638,0,128,0,1763725908029461,128
49638,4,128,32,1763725908029467,32
49639,0,128,0,1763725908029473,128
49639,4,128,32,1763725908029479,32
49640,0,128,0,1763725908029485,128
49640,4,128,32,1763725908029491,32
49641,0,128,0,1763725908029497,128
49641,4,128,32,1763725908029503,32
49642,0,128,0,1763725908029509,128
49642,4,128,32,1763725908029515,32
49643,0,128,0,1763725908031873,128
49643,4,128,32,1763725908031897,32
49644,0,128,0,1763725908031911,128
49644,4,128,32,1763725908031921,32
49645,0,128,0,1763725908031933,128
49645,4,128,32,1763725908031942,32
49646,0,128,0,1763725908031952,128
49646,4,128,32,1763725908031963,32
49647,0,128,0,1763725908031978,128
49647,4,128,32,1763725908031985,32
49648,0,128,0,1763725908031996,128
49648,4,128,32,1763725908032007,32
49649,0,128,0,1763725908032018,128
49649,4,128,32,1763725908032026,32
49650,0,128,0,1763725908032037,128
49650,4,128,32,1763725908032049,32
49651,0,128,0,1763725908032062,128
49651,4,128,32,1763725908032075,32
49652,0,128,0,1763725908032086,128
49652,4,128,32,1763725908032098,32
49653,0,128,0,1763725908032109,128
49653,4,128,32,1763725908032122,32
49654,0,128,0,1763725908032136,128
49654,4,128,32,1763725908032149,32
49655,0,128,0,1763725908032167,128
49655,4,128,32,1763725908032181,32
49656,0,128,0,1763725908032193,128
49656,4,128,32,1763725908032201,32
49657,0,128,0,1763725908032213,128
49657,4,128,32,1763725908032227,32
49658,0,128,0,1763725908032240,128
49658,4,128,32,1763725908032253,32
49659,0,128,0,1763725908032262,128
49659,4,128,32,1763725908032273,32
49660,0,128,0,1763725908032281,128
49660,4,128,32,1763725908032293,32
49661,0,128,0,1763725908032304,128
49661,4,128,32,1763725908032317,32
49662,0,128,0,1763725908032329,128
49662,4,128,32,1763725908032344,32
49663,0,128,0,1763725908032357,128
49663,4,128,32,1763725908032396,32
49664,0,128,0,1763725908032415,128
49664,4,128,32,1763725908032427,32
49665,0,128,0,1763725908032439,128
49665,4,128,32,1763725908032452,32
49666,0,128,0,1763725908032465,128
49666,4,128,32,1763725908032479,32
49667,0,128,0,1763725908032492,128
49667,4,128,32,1763725908032505,32
49668,0,128,0,1763725908032572,128
49668,4,128,32,1763725908032585,32
49669,0,128,0,1763725908032599,128
49669,4,128,32,1763725908032612,32
49670,0,128,0,1763725908032623,128
49670,4,128,32,1763725908032637,32
49671,0,128,0,1763725908032648,128
49671,4,128,32,1763725908032671,32
49672,0,128,0,1763725908032683,128
49672,4,128,32,1763725908032695,32
49673,0,128,0,1763725908032707,128
49673,4,128,32,1763725908032719,32
49674,0,128,0,1763725908032733,128
49674,4,128,32,1763725908032745,32
49675,0,128,0,1763725908032759,128
49675,4,128,32,1763725908032772,32
49676,0,128,0,1763725908032786,128
49676,4,128,32,1763725908032797,32
49677,0,128,0,1763725908032810,128
49677,4,128,32,1763725908032823,32
49678,0,128,0,1763725908032836,128
49678,4,128,32,1763725908032849,32
49679,0,128,0,1763725908032863,128
49679,4,128,32,1763725908032876,32
49802,0,128,0,1763725908032890,128
49802,4,128,32,1763725908032901,32
49803,0,128,0,1763725908032917,128
49803,4,128,32,1763725908032931,32
49804,0,128,0,1763725908032944,128
49804,4,128,32,1763725908032956,32
49805,0,128,0,1763725908032969,128
49805,4,128,32,1763725908032981,32
49806,0,128,0,1763725908032994,128
49806,4,128,32,1763725908033006,32
49807,0,128,0,1763725908033020,128
49807,4,128,32,1763725908033033,32
49808,0,128,0,1763725908033047,128
49808,4,128,32,1763725908033059,32
49809,0,128,0,1763725908033073,128
49809,4,128,32,1763725908033086,32
49810,0,128,0,1763725908033099,128
49810,4,128,32,1763725908033111,32
49811,0,128,0,1763725908033124,128
49811,4,128,32,1763725908033136,32
49812,0,128,0,1763725908033151,128
49812,4,128,32,1763725908033164,32
49813,0,128,0,1763725908033177,128
49813,4,128,32,1763725908033190,32
49816,0,128,0,1763725908033205,128
49816,4,128,32,1763725908033218,32
49817,0,128,0,1763725908033234,128
49817,4,128,32,1763725908033247,32
49818,0,128,0,1763725908033259,128
49818,4,128,32,1763725908033273,32
49819,0,128,0,1763725908033285,128
49819,4,128,32,1763725908033297,32
49820,0,128,0,1763725908033311,128
49820,4,128,32,1763725908033323,32
49821,0,128,0,1763725908033335,128
49821,4,128,32,1763725908033346,32
49822,0,128,0,1763725908033359,128
49822,4,128,32,1763725908033391,32
49823,0,128,0,1763725908033403,128
49823,4,128,32,1763725908033415,32
49824,0,128,0,1763725908033423,128
49824,4,128,32,1763725908033434,32
49825,0,128,0,1763725908033445,128
49825,4,128,32,1763725908033457,32
49826,0,128,0,1763725908033468,128
49826,4,128,32,1763725908033482,32
49827,0,128,0,1763725908033496,128
49827,4,128,32,1763725908033509,32
49836,0,128,0,1763725908033520,128
49836,4,128,32,1763725908033532,32
49837,0,128,0,1763725908033543,128
49837,4,128,32,1763725908033589,32
49838,0,128,0,1763725908033601,128
49838,4,128,32,1763725908033612,32
49839,0,128,0,1763725908033634,128
49839,4,128,32,1763725908033642,32
49840,0,128,0,1763725908033654,128
49840,4,128,32,1763725908033662,32
49841,0,128,0,1763725908033669,128
49841,4,128,32,1763725908033677,32
49842,0,128,0,1763725908033685,128
49842,4,128,32,1763725908033692,32
49843,0,128,0,1763725908033700,128
49843,4,128,32,1763725908033708,32
49844,0,128,0,1763725908033716,128
49844,4,128,32,1763725908033724,32
49845,0,128,0,1763725908033733,128
49845,4,128,32,1763725908033740,32
49846,0,128,0,1763725908033748,128
49846,4,128,32,1763725908033756,32
49847,0,128,0,1763725908033764,128
49847,4,128,32,1763725908033771,32
49857,0,128,0,1763725908033780,128
49857,4,128,32,1763725908033791,32
49858,0,128,0,1763725908033803,128
49858,4,128,32,1763725908033812,32
49859,0,128,0,1763725908033824,128
49859,4,128,32,1763725908033831,32
49860,0,128,0,1763725908033843,128
49860,4,128,32,1763725908033855,32
49861,0,128,0,1763725908033866,128
49861,4,128,32,1763725908033878,32
49862,0,128,0,1763725908033890,128
49862,4,128,32,1763725908033901,32
49863,0,128,0,1763725908033910,128
49863,4,128,32,1763725908033920,32
49864,0,128,0,1763725908033934,128
49864,4,128,32,1763725908033946,32
49865,0,128,0,1763725908033963,128
49865,4,128,32,1763725908033977,32
49866,0,128,0,1763725908033988,128
49866,4,128,32,1763725908033999,32
49867,0,128,0,1763725908034011,128
49867,4,128,32,1763725908034023,32
49868,0,128,0,1763725908034035,128
49868,4,128,32,1763725908034050,32
49878,0,128,0,1763725908034058,128
49878,4,128,32,1763725908034068,32
49879,0,128,0,1763725908034080,128
49879,4,128,32,1763725908034091,32
49880,0,128,0,1763725908034107,128
49880,4,128,32,1763725908034119,32
49881,0,128,0,1763725908034130,128
49881,4,128,32,1763725908034143,32
49882,0,128,0,1763725908034153,128
49882,4,128,32,1763725908034165,32
49883,0,128,0,1763725908034177,128
49883,4,128,32,1763725908034188,32
49884,0,128,0,1763725908034203,128
49884,4,128,32,1763725908034215,32
49885,0,128,0,1763725908034226,128
49885,4,128,32,1763725908034238,32
49886,0,128,0,1763725908034252,128
49886,4,128,32,1763725908034264,32
49887,0,128,0,1763725908034276,128
49887,4,128,32,1763725908034287,32
49888,0,128,0,1763725908034301,128
49888,4,128,32,1763725908034311,32
49889,0,128,0,1763725908034324,128
49889,4,128,32,1763725908034334,32
49890,0,128,0,1763725908034348,128
49890,4,128,32,1763725908034358,32
49891,0,128,0,1763725908034427,128
49891,4,128,32,1763725908034440,32
49892,0,128,0,1763725908034456,128
49892,4,128,32,1763725908034470,32
49893,0,128,0,1763725908034481,128
49893,4,128,32,1763725908034493,32
49894,0,128,0,1763725908034504,128
49894,4,128,32,1763725908034515,32
49895,0,128,0,1763725908034527,128
49895,4,128,32,1763725908034538,32
49896,0,128,0,1763725908034548,128
49896,4,128,32,1763725908034559,32
49897,0,128,0,1763725908034569,128
49897,4,128,32,1763725908034580,32
49898,0,128,0,1763725908034592,128
49898,4,128,32,1763725908034605,32
49899,0,128,0,1763725908034612,128
49899,4,128,32,1763725908034622,32
49900,0,128,0,1763725908034634,128
49900,4,128,32,1763725908034644,32
49901,0,128,0,1763725908034658,128
49901,4,128,32,1763725908034670,32
49903,0,128,0,1763725908034682,128
49903,4,128,32,1763725908034694,32
49904,0,128,0,1763725908034705,128
49904,4,128,32,1763725908034716,32
49905,0,128,0,1763725908034731,128
49905,4,128,32,1763725908034743,32
49906,0,128,0,1763725908034754,128
49906,4,128,32,1763725908034767,32
49907,0,128,0,1763725908034780,128
49907,4,128,32,1763725908034798,32
49908,0,128,0,1763725908034809,128
49908,4,128,32,1763725908034820,32
49909,0,128,0,1763725908034831,128
49909,4,128,32,1763725908034845,32
49910,0,128,0,1763725908034856,128
49910,4,128,32,1763725908034870,32
49911,0,128,0,1763725908034881,128
49911,4,128,32,1763725908034894,32
49912,0,128,0,1763725908034905,128
49912,4,128,32,1763725908034916,32
49913,0,128,0,1763725908034928,128
49913,4,128,32,1763725908034939,32
49914,0,128,0,1763725908034950,128
49914,4,128,32,1763725908034963,32
49921,4,128,32,1763725908034973,32
49922,0,128,0,1763725908034985,128
49922,4,128,32,1763725908034997,32
49923,0,128,0,1763725908035008,128
49923,4,128,32,1763725908035016,32
49924,0,128,0,1763725908035027,128
49924,4,128,32,1763725908035038,32
49925,0,128,0,1763725908035050,128
49925,4,128,32,1763725908035062,32
49926,0,128,0,1763725908035074,128
49926,4,128,32,1763725908035085,32
49927,0,128,0,1763725908035097,128
49927,4,128,32,1763725908035109,32
49928,0,128,0,1763725908035120,128
49928,4,128,32,1763725908035131,32
49929,0,128,0,1763725908035142,128
49929,4,128,32,1763725908035154,32
49930,0,128,0,1763725908035165,128
49930,4,128,32,1763725908035177,32
49931,0,128,0,1763725908035190,128
49931,4,128,32,1763725908035201,32
49932,0,128,0,1763725908035212,128
49932,4,128,32,1763725908035225,32
49933,0,128,0,1763725908035235,128
49942,0,128,0,1763725908035247,128
49942,4,128,32,1763725908035259,32
49943,0,128,0,1763725908035271,128
49943,4,128,32,1763725908035282,32
49944,0,128,0,1763725908035293,128
49944,4,128,32,1763725908035304,32
49945,0,128,0,1763725908035316,128
49945,4,128,32,1763725908035329,32
49946,0,128,0,1763725908035337,128
49946,4,128,32,1763725908035347,32
49947,0,128,0,1763725908035359,128
49947,4,128,32,1763725908035382,32
49948,0,128,0,1763725908035393,128
49948,4,128,32,1763725908035404,32
49949,0,128,0,1763725908035415,128
49949,4,128,32,1763725908035427,32
49950,0,128,0,1763725908035438,128
49950,4,128,32,1763725908035449,32
49951,0,128,0,1763725908035495,128
49951,4,128,32,1763725908035511,32
49952,0,128,0,1763725908035523,128
49952,4,128,32,1763725908035534,32
49953,0,128,0,1763725908035543,128
49953,4,128,32,1763725908035551,32
49954,0,128,0,1763725908035558,128
49954,4,128,32,1763725908035572,32
49955,0,128,0,1763725908035586,128
49955,4,128,32,1763725908035600,32
49956,0,128,0,1763725908035609,128
49956,4,128,32,1763725908035619,32
49957,0,128,0,1763725908035627,128
49957,4,128,32,1763725908035637,32
49958,0,128,0,1763725908035647,128
49958,4,128,32,1763725908035658,32
49959,0,128,0,1763725908035669,128
49959,4,128,32,1763725908035679,32
49960,0,128,0,1763725908035691,128
49960,4,128,32,1763725908035700,32
49961,0,128,0,1763725908035721,128
49961,4,128,32,1763725908035733,32
49962,0,128,0,1763725908035745,128
49962,4,128,32,1763725908035757,32
49963,0,128,0,1763725908035773,128
49963,4,128,32,1763725908035784,32
49964,0,128,0,1763725908035795,128
49964,4,128,32,1763725908035806,32
49965,0,128,0,1763725908035817,128
49965,4,128,32,1763725908035831,32
49966,0,128,0,1763725908035841,128
49966,4,128,32,1763725908035853,32
49967,0,128,0,1763725908035865,128
49967,4,128,32,1763725908035877,32
49968,0,128,0,1763725908035889,128
49968,4,128,32,1763725908035900,32
49969,0,128,0,1763725908035912,128
49969,4,128,32,1763725908035922,32
49970,0,128,0,1763725908035934,128
49970,4,128,32,1763725908035945,32
49971,0,128,0,1763725908035955,128
49971,4,128,32,1763725908035966,32
49972,0,128,0,1763725908035977,128
49972,4,128,32,1763725908035988,32
49973,0,128,0,1763725908035999,128
49973,4,128,32,1763725908036010,32
49974,0,128,0,1763725908036018,128
49974,4,128,32,1763725908036028,32
